counter,start,storeDLT,storeKfrags,finish
0,2833,6714,116,64,103
8,2785,15060,112,68,109
2,2744,24010,111,61,104
7,3047,34105,115,81,116
4,2916,41653,111,90,110
5,13477,44004,111,63,113
1,22021,43832,122,66,103
16,47236,26598,115,59,107
12,44892,34782,114,68,116
19,43235,40201,111,67,112
6,42207,53261,120,76,107
9,40179,59913,115,63,105
17,40056,68290,114,66,108
10,48092,67905,110,70,131
14,47112,68667,115,72,117
3,30861,77591,109,64,111
13,67625,31070,110,65,104
15,68705,30334,111,70,106
18,57684,22054,114,63,124
11,34688,21235,112,67,111
