counter,start,storeDLT,storeKfrags,finish
0,2833,3901,113,62,120
8,2785,12619,132,59,103
2,2744,23179,116,75,104
7,3047,30870,111,66,112
4,2916,40323,176,63,113
5,13477,38868,111,63,107
1,22021,41206,110,70,105
16,47236,24006,113,98,113
12,44892,31660,113,62,114
19,43235,42430,114,68,110
6,42207,50920,118,62,106
9,40179,57498,111,66,109
17,40056,65942,122,82,110
10,48092,65720,109,61,109
14,47112,65561,131,65,128
3,30861,73912,112,66,108
13,67625,29478,118,68,105
15,68705,30561,111,64,115
18,57684,18500,110,69,106
11,34688,20640,116,64,141
