counter,start,storeDLT,storeKfrags,finish
0,2905,5335,117,62,109
4,3214,19551,113,70,107
2,2735,27596,110,62,105
7,35130,14965,110,64,105
1,35592,21621,110,67,109
11,35546,38947,110,66,111
12,34573,42589,118,80,105
19,34320,55348,108,66,112
3,34088,66796,112,66,113
8,27121,79247,119,67,113
17,26241,91681,132,61,103
6,26238,98135,120,70,106
13,23763,105128,112,65,105
5,21964,118508,132,68,104
16,16806,132574,111,73,103
10,19075,143140,111,75,105
14,113944,42561,114,60,103
9,147913,18863,153,68,102
18,142906,29493,113,63,128
15,46181,39788,115,64,105
