counter,start,storeDLT,storeKfrags,finish
0,2905,4440,117,59,106
4,3214,17748,109,60,115
2,2735,29395,111,63,119
7,35130,13758,113,63,114
1,35592,23962,129,60,103
11,35546,34259,116,70,109
12,34573,41231,109,65,111
19,34320,56345,114,78,103
3,34088,65904,117,65,105
8,27121,77579,112,64,112
17,26241,89455,113,66,117
6,26238,95079,120,69,126
13,23763,106921,113,67,122
5,21964,123996,113,59,104
16,16806,132138,111,67,110
10,19075,141632,113,66,110
14,113944,43994,112,65,133
9,147913,13650,110,64,128
18,142906,28062,118,62,109
15,46181,39921,118,66,108
