counter,start,storeDLT,storeKfrags,finish
0,2905,6894,111,64,108
4,3214,24049,172,63,102
2,2735,34402,114,66,107
7,35130,19085,111,67,110
1,35592,28082,110,64,106
11,35546,39829,110,65,105
12,34573,50278,109,64,104
19,34320,60465,119,62,104
3,34088,69810,111,67,109
8,27121,81241,112,65,108
17,26241,90121,111,62,104
6,26238,101475,121,64,102
13,23763,110716,115,70,103
5,21964,124910,112,83,110
16,16806,137162,109,63,106
10,19075,147052,119,75,131
14,113944,47902,111,72,108
9,147913,19940,109,63,103
18,142906,33835,110,69,106
15,46181,43920,114,65,105
