counter,start,storeDLT,storeKfrags,finish
0,2836,10124,113,66,108
10,2760,20990,115,70,119
14,2908,30004,111,64,111
7,2925,39177,114,81,102
18,3225,48609,110,66,111
5,13153,47989,171,60,137
4,13489,60863,113,66,107
13,50875,34168,109,59,103
2,50833,43670,171,65,102
1,51206,54418,110,71,114
17,51397,62625,117,68,106
19,46508,72054,130,71,102
12,46520,81444,131,64,103
16,63561,71097,112,61,105
11,61504,80404,114,67,111
3,57938,91722,115,66,108
6,54085,99640,110,66,113
8,50616,109030,112,60,102
15,28298,117271,110,62,106
9,77461,67548,114,64,109
