counter,start,storeDLT,storeKfrags,finish
0,2836,7893,114,72,103
10,2760,17497,116,69,102
14,2908,27494,119,81,107
7,2925,36503,118,65,103
18,3225,46363,131,59,103
5,13153,45351,116,60,102
4,13489,58691,117,70,103
13,50875,32060,125,72,102
2,50833,41428,122,65,102
1,51206,49524,111,68,117
17,51397,60269,124,68,107
19,46508,69703,135,59,103
12,46520,79551,149,61,103
16,63561,69015,209,73,117
11,61504,78184,111,66,112
3,57938,89283,122,68,102
6,54085,97085,113,65,110
8,50616,106587,113,67,124
15,28298,116039,115,92,106
9,77461,61974,121,68,102
