counter,start,storeDLT,storeKfrags,finish
0,2922,11697,111,71,110
7,3363,22727,112,70,102
6,3033,36183,119,71,105
3,24452,29641,121,69,104
8,24951,33839,112,67,108
5,25082,50484,111,65,103
2,25288,61054,111,71,109
11,33532,62283,136,65,104
1,32546,69338,111,63,104
15,34612,81358,117,63,118
10,32916,93361,113,72,109
4,34196,103722,113,67,106
12,30672,114512,110,67,105
19,20709,125253,117,77,102
13,20658,135919,113,65,113
17,58897,102895,118,63,103
16,56098,113570,117,65,108
18,55293,124210,110,61,117
14,128721,42193,108,61,103
9,121416,55284,114,73,103
