counter,start,storeDLT,storeKfrags,finish
0,2922,10146,113,64,104
7,3363,20705,109,58,105
6,3033,34382,121,66,107
3,24452,26750,111,58,102
8,24951,30031,132,70,112
5,25082,48471,113,69,105
2,25288,56646,111,65,102
11,33532,59871,110,58,112
1,32546,71333,111,60,103
15,34612,83251,112,74,102
10,32916,92260,113,64,110
4,34196,101936,113,68,105
12,30672,113613,123,66,102
19,20709,123458,111,63,110
13,20658,134148,119,65,103
17,58897,101126,115,60,114
16,56098,111671,111,70,118
18,55293,121980,112,62,102
14,128721,43849,132,66,103
9,121416,52732,111,65,103
