counter,start,storeDLT,storeKfrags,finish
0,2922,5108,124,59,105
7,3363,15551,114,65,105
6,3033,27165,110,72,113
3,24452,21754,110,67,106
8,24951,34173,118,65,104
5,25082,42013,120,64,117
2,25288,51875,110,63,110
11,33532,52689,109,63,105
1,32546,63582,121,73,104
15,34612,73777,124,66,107
10,32916,83157,109,66,116
4,34196,94818,125,67,105
12,30672,105666,120,68,102
19,20709,118994,119,70,106
13,20658,126802,113,66,106
17,58897,94131,113,60,103
16,56098,105683,112,67,109
18,55293,118205,114,65,106
14,128721,35630,123,62,123
9,121416,46533,110,74,103
