counter,start,storeDLT,storeKfrags,finish
0,2922,12589,120,63,108
7,3363,20054,110,59,102
6,3033,29410,110,62,103
3,24452,23299,118,61,111
8,24951,38126,115,64,103
5,25082,46690,117,69,104
2,25288,54759,111,66,113
11,33532,55264,158,66,103
1,32546,68227,128,66,107
15,34612,79673,114,66,103
10,32916,86365,126,63,103
4,34196,99933,113,66,104
12,30672,110820,112,64,105
19,20709,121240,111,66,110
13,20658,131919,122,66,107
17,58897,98896,116,60,105
16,56098,109789,117,71,109
18,55293,119315,109,60,107
14,128721,40080,110,70,109
9,121416,47185,125,65,103
