counter,start,storeDLT,storeKfrags,finish
0,2922,5340,111,69,106
7,3363,15111,179,61,103
6,3033,26611,112,63,114
3,24452,22410,114,71,133
8,24951,34935,112,87,101
5,25082,43215,113,59,104
2,25288,51218,110,61,105
11,33532,52325,117,60,105
1,32546,62242,115,61,102
15,34612,73336,111,61,103
10,32916,82942,110,60,105
4,34196,94372,112,64,108
12,30672,106008,110,62,105
19,20709,117192,110,66,108
13,20658,125252,115,67,102
17,58897,93391,113,63,102
16,56098,103895,181,62,106
18,55293,117660,123,67,103
14,128721,35859,112,68,110
9,121416,46637,115,74,110
