counter,start,storeDLT,storeKfrags,finish
0,2435,3125,115,63,110
1,2391,5006,113,72,106
14,5403,3113,120,59,117
19,3504,5078,112,91,110
18,3379,6194,110,62,103
3,4606,3377,111,65,104
8,6836,4867,115,62,105
6,6000,7112,112,79,106
5,4880,8591,112,70,128
10,4211,10619,111,64,109
16,8864,3073,111,61,110
2,11897,4310,108,68,107
13,2612,6046,109,59,106
4,2423,3745,112,80,121
7,4015,2088,112,65,109
11,2409,4063,116,64,106
12,3558,3284,114,60,106
9,2436,3554,115,73,113
17,3101,3389,113,65,106
15,2438,3290,111,69,103
