counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
2,1444,1668,63,40,93,10
0,1179,2119,6,14,11,4
4,1100,2112,6,7,15,5
14,2076,1443,6,9,27,27
13,2126,3860,11,11,28,14
3,2697,1243,7,8,11,11
16,2089,2753,8,24,116,5
18,2092,3344,7,16,18,7
15,2971,3072,14,13,61,6
9,4609,2649,10,8,16,6
5,4556,2839,7,9,14,22
7,4669,4067,9,9,21,22
12,4314,6267,12,20,21,6
6,2103,6062,6,8,22,6
8,6985,1203,5,7,10,14
10,2836,2595,7,10,14,4
11,1116,1116,10,8,25,8
17,1144,1097,6,8,19,14
19,1353,1226,10,12,10,8
