counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1179,1144,25,22,30,19
2,1444,1668,63,40,93,10
4,1100,1224,6,13,27,18
14,2076,2049,11,8,10,4
13,2126,3270,7,8,12,4
3,2697,1379,8,17,10,6
16,2089,2798,8,17,32,11
18,2092,3340,13,20,21,6
15,2971,3111,6,10,55,7
9,4609,3285,6,7,11,11
5,4556,3379,11,6,32,14
7,4669,4047,5,8,14,13
12,4314,6615,15,10,10,5
6,2103,5957,5,4,18,10
8,6985,1153,10,7,11,5
10,2836,2579,8,5,13,18
11,1116,1339,6,6,19,6
17,1144,2546,10,11,15,10
19,1353,1270,6,6,11,5
