counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1179,1441,7,11,31,12
2,1444,1668,63,40,93,10
4,1100,1364,6,18,18,25
14,2076,2142,5,14,14,8
13,2126,3100,6,7,16,9
3,2697,1499,7,7,13,7
16,2089,3363,7,11,13,9
18,2092,3875,5,7,10,4
15,2971,2996,19,12,112,10
9,4609,2175,10,16,17,4
5,4556,2932,12,19,47,11
7,4669,6048,7,9,10,9
12,4314,6131,7,13,17,11
6,2103,6899,12,11,21,7
8,6985,1220,5,10,30,13
10,2836,1179,16,8,15,9
11,1116,1751,8,5,9,6
17,1144,1248,14,11,14,4
19,1353,1905,6,9,10,5
