counter,start,storeDLT,storeKfrags,finish
0,2716,8243,113,61,111
1,3848,16927,111,65,111
4,3005,23199,111,63,110
3,4083,29635,112,65,113
5,2774,35547,112,71,109
7,4342,42733,122,68,105
2,2644,48385,120,72,106
10,10329,49938,113,72,109
18,49188,15539,116,63,104
12,47799,21749,109,64,111
8,49877,29452,114,69,105
13,46857,35868,114,76,115
9,45605,41310,112,64,105
14,47567,41179,109,61,103
6,43004,47543,110,59,104
11,25603,53793,111,67,106
16,25149,8854,115,65,105
15,14196,15445,112,65,107
19,2810,9275,112,61,108
17,2724,7813,110,68,114
