counter,start,storeDLT,storeKfrags,finish
0,2716,8799,116,68,109
1,3848,15371,110,68,104
4,3005,21979,110,68,104
3,4083,28295,111,61,106
5,2774,33873,113,63,110
7,4342,41483,111,66,111
2,2644,48051,118,63,103
10,10329,48608,114,69,108
18,49188,15198,113,64,119
12,47799,19195,114,68,103
8,49877,28123,115,69,103
13,46857,34537,118,72,101
9,45605,40921,111,58,103
14,47567,39841,120,65,117
6,43004,46548,114,69,113
11,25603,52333,112,69,122
16,25149,5604,110,66,104
15,14196,13739,112,62,117
19,2810,7304,113,63,104
17,2724,6479,112,65,104
