counter,start,storeDLT,storeKfrags,finish
0,2623,2378,111,71,114
2,1428,7062,114,64,110
1,2468,11500,113,68,114
7,3693,13899,110,62,102
4,12749,8935,109,64,103
6,18353,7987,112,66,114
5,18944,11899,109,58,103
3,19136,16122,109,73,106
10,15390,22129,112,68,108
8,13667,24484,112,60,106
18,12362,28455,131,65,103
13,10560,28306,110,66,103
14,31022,7404,115,70,121
15,30305,11699,113,60,106
9,29247,14389,113,70,110
16,28536,19991,128,71,104
12,24107,20498,111,68,105
17,11737,23976,109,68,110
19,26386,2205,109,75,103
11,19705,7669,109,99,104
