counter,start,storeDLT,storeKfrags,finish
0,2623,3755,109,65,103
2,1428,8655,111,66,129
1,2468,11733,111,69,112
7,3693,14980,109,64,104
4,12749,9205,110,68,108
6,18353,8263,129,64,103
5,18944,12127,116,67,112
3,19136,16395,113,68,112
10,15390,21568,112,79,105
8,13667,23597,114,65,104
18,12362,28887,114,69,107
13,10560,29564,111,66,111
14,31022,7868,117,59,104
15,30305,11942,111,67,110
9,29247,15961,120,67,111
16,28536,19102,118,70,106
12,24107,19158,109,58,104
17,11737,24086,115,64,106
19,26386,3331,109,62,117
11,19705,7780,110,65,114
