counter,start,storeDLT,storeKfrags,finish
0,2623,4810,116,59,103
2,1428,7986,110,62,104
1,2468,12970,111,64,110
7,3693,16121,111,71,112
4,12749,11445,109,64,111
6,18353,11053,110,62,104
5,18944,13158,110,81,123
3,19136,17497,109,66,111
10,15390,20342,113,66,106
8,13667,25719,111,66,109
18,12362,29895,119,69,107
13,10560,30702,110,68,108
14,31022,8786,120,61,104
15,30305,13039,212,75,109
9,29247,17220,147,63,104
16,28536,22822,122,60,104
12,24107,19826,111,60,104
17,11737,24971,112,65,118
19,26386,4568,113,77,110
11,19705,8788,200,59,103
