counter,start,storeDLT,storeKfrags,finish
0,2494,3757,124,66,108
1,2436,7019,120,70,116
3,1441,10624,130,70,112
2,8966,6280,111,68,107
12,7897,7028,113,77,106
5,9265,8912,114,67,123
4,6856,12337,110,83,114
15,11281,6168,113,65,107
9,11335,9276,110,60,130
13,9580,8740,109,67,105
6,9705,13230,117,76,121
10,7642,15211,113,59,107
19,10482,3708,119,67,109
7,4760,3856,108,64,107
11,2474,5545,117,65,120
14,5409,3592,109,66,125
8,2513,3463,111,97,106
17,1494,3888,111,68,109
16,2489,3889,117,64,106
18,2477,2987,111,67,119
