counter,start,storeDLT,storeKfrags,finish
0,2494,2757,109,66,109
1,2436,5898,122,64,106
3,1441,9401,112,75,106
2,8966,4852,111,72,107
12,7897,5104,111,67,111
5,9265,8099,113,66,107
4,6856,11506,147,62,106
15,11281,4974,113,70,111
9,11335,8175,111,68,111
13,9580,7510,134,65,104
6,9705,11317,110,98,106
10,7642,13976,110,61,117
19,10482,2826,119,66,115
7,4760,2647,112,80,113
11,2474,4538,113,60,106
14,5409,2773,112,65,115
8,2513,1672,114,70,111
17,1494,2657,112,65,107
16,2489,2539,115,62,120
18,2477,3655,114,70,111
