counter,start,storeDLT,storeKfrags,finish
0,2494,3645,111,79,110
1,2436,6907,111,69,114
3,1441,10512,111,81,115
2,8966,5012,112,64,118
12,7897,6132,111,65,112
5,9265,8471,129,95,107
4,6856,12216,113,72,113
15,11281,6025,108,59,108
9,11335,9166,120,62,109
13,9580,8831,113,60,107
6,9705,11767,110,61,106
10,7642,14979,121,64,116
19,10482,3596,110,65,109
7,4760,3685,113,68,108
11,2474,5430,116,67,122
14,5409,3702,114,75,108
8,2513,4180,113,68,116
17,1494,3998,113,67,115
16,2489,3118,116,68,115
18,2477,3879,111,72,111
