counter,start,storeDLT,storeKfrags,finish
0,2632,3563,110,90,115
6,2494,7356,112,79,109
14,10867,4783,111,73,110
1,8356,7795,111,64,112
3,7833,12698,113,78,103
12,7911,16634,111,63,114
10,6075,21097,111,89,109
2,6321,25177,110,82,104
9,2218,29519,137,79,131
4,6011,34099,115,68,113
13,2944,36291,114,74,106
16,38007,3513,110,69,115
11,20511,7932,118,67,112
8,39210,13067,109,61,105
7,19517,16418,111,75,118
15,19790,3494,122,63,109
5,15910,7863,115,69,116
17,2506,10690,114,71,111
19,11641,2896,114,68,118
18,2574,3016,110,77,108
