counter,start,storeDLT,storeKfrags,finish
0,3521,3501,14,20,16
5,3425,6421,13,21,11
4,6029,5559,43,45,17
2,5841,7557,51,119,25
7,4832,6094,15,19,13
1,8436,7449,79,66,97
3,6811,8014,63,47,130
6,7840,5378,44,89,119
9,6321,5510,76,110,14
8,4785,5388,32,39,16
