counter,start,storeDLT,storeKfrags,finish
0,4829,7074,1047,418,459
4,5103,17798,116,164,143
3,5075,33011,110,92,109
7,6506,40700,702,576,449
1,6825,53866,145,76,122
5,7299,61942,146,92,126
9,7354,73629,111,72,107
12,40102,53742,126,97,131
8,41558,63300,148,80,108
2,72951,44534,121,93,116
11,79661,46352,130,101,127
6,70322,52910,128,89,111
17,67873,64692,146,76,128
15,65021,75698,114,91,117
16,72582,62496,137,98,124
13,68410,76507,126,101,174
14,69435,83575,161,80,108
18,67342,98918,160,70,108
10,63404,103667,132,89,142
19,3230,3406,130,68,131
