counter,start,storeDLT,storeKfrags,finish
0,2817,8874,112,67,113
3,3185,18666,128,71,103
1,3557,27054,115,65,104
6,2971,35644,110,62,103
2,11945,34683,116,66,104
14,35042,21869,110,69,114
15,38401,30373,119,63,103
7,31606,38896,113,69,104
9,32920,46650,110,93,103
8,36329,44204,132,68,102
5,34330,55234,112,67,127
10,33654,62608,110,66,107
11,31654,72395,142,60,105
16,30803,79790,154,69,113
4,28089,88945,114,69,106
12,20108,97774,112,59,104
18,49141,61450,113,74,102
13,81849,17438,117,70,128
19,67789,34707,125,136,144
17,54365,32946,118,63,112
