counter,start,storeDLT,storeKfrags,finish
0,2817,5181,112,65,105
3,3185,13355,109,66,105
1,3557,22809,110,59,110
6,2971,31284,135,70,104
2,11945,31073,116,71,112
14,35042,16127,112,65,103
15,38401,28170,112,64,108
7,31606,33845,110,68,111
9,32920,45047,110,59,106
8,36329,40501,120,66,112
5,34330,52758,116,66,108
10,33654,60945,118,65,114
11,31654,67963,112,64,103
16,30803,75452,118,67,103
4,28089,86039,117,65,118
12,20108,93459,136,65,121
18,49141,58088,117,61,106
13,81849,12845,129,66,114
19,67789,22176,130,73,110
17,54365,27936,110,63,103
