counter,start,storeDLT,storeKfrags,finish
0,2822,12199,114,65,109
1,2792,19350,120,68,104
5,20598,13035,109,59,104
18,17774,20987,116,59,102
2,16791,31798,111,67,112
7,16985,38760,111,68,102
3,9961,50524,111,64,104
6,10563,59750,117,61,109
4,8337,69399,117,70,102
9,61126,24805,114,62,106
11,69619,23833,110,69,109
8,71415,33137,110,67,105
14,66732,41089,111,67,103
10,58112,53647,112,81,808
12,64486,63603,110,80,105
15,48461,70504,117,68,105
13,42750,81587,110,64,105
19,42879,91063,117,66,103
16,33592,100577,109,58,107
17,94265,11847,113,63,113
