counter,start,storeDLT,storeKfrags,finish
0,2898,12420,110,65,108
7,3188,21299,110,70,106
1,3834,35913,111,63,105
3,3998,46362,110,68,134
2,14310,47882,109,75,106
16,14814,59852,111,71,113
13,47514,36452,118,73,113
12,47728,50365,117,65,106
5,47774,56069,111,63,106
9,41022,64117,109,72,111
14,41076,83001,112,62,114
8,41431,93574,112,68,113
11,57612,82104,110,63,106
6,54069,87518,113,64,112
10,45426,103108,118,64,125
4,43643,113596,123,63,110
15,38910,124320,112,63,119
18,38903,126261,111,64,112
17,84246,75091,110,68,105
19,117937,28484,111,67,118
