counter,start,storeDLT,storeKfrags,finish
0,2898,4940,120,66,113
7,3188,18126,109,65,110
1,3834,28677,113,75,107
3,3998,37272,168,69,120
2,14310,44523,122,65,115
16,14814,52494,109,65,114
13,47514,30532,110,61,107
12,47728,41896,113,84,120
5,47774,53500,111,70,116
9,41022,71691,111,73,113
14,41076,74284,118,94,110
8,41431,87745,116,66,121
11,57612,71514,114,81,111
6,54069,85982,114,83,106
10,45426,95978,109,64,114
4,43643,105390,109,68,109
15,38910,116293,112,66,108
18,38903,120409,109,74,105
17,84246,71278,111,60,103
19,117937,30830,110,67,108
