counter,start,storeDLT,storeKfrags,finish
0,2898,10632,110,77,110
7,3188,19876,143,59,107
1,3834,33367,110,58,104
3,3998,44818,109,70,109
2,14310,48432,118,70,106
16,14814,57843,111,67,114
13,47514,35771,113,62,108
12,47728,49960,114,66,109
5,47774,58938,110,63,104
9,41022,66570,110,65,110
14,41076,80886,113,66,107
8,41431,91795,110,85,112
11,57612,79878,115,66,114
6,54069,90150,108,69,109
10,45426,101676,118,66,111
4,43643,111227,113,67,107
15,38910,122882,115,66,105
18,38903,124891,109,94,111
17,84246,78466,116,69,116
19,117937,25573,113,71,106
