counter,start,storeDLT,storeKfrags,finish
0,2898,9849,113,67,104
7,3188,25796,116,73,104
1,3834,32577,113,67,112
3,3998,43025,113,67,109
2,14310,42638,120,66,103
16,14814,56063,114,69,105
13,47514,34223,116,67,121
12,47728,48084,114,62,118
5,47774,53723,115,70,111
9,41022,63569,111,62,108
14,41076,78555,111,66,109
8,41431,90202,109,67,109
11,57612,78431,115,68,113
6,54069,90823,133,68,105
10,45426,99880,110,66,119
4,43643,109981,109,69,111
15,38910,121445,111,68,109
18,38903,121936,114,64,108
17,84246,75876,113,65,114
19,117937,30706,174,63,107
