counter,start,storeDLT,storeKfrags,finish
0,2898,7504,114,68,112
7,3188,24669,112,67,132
1,3834,32031,115,58,106
3,3998,42349,111,64,127
2,14310,43618,110,77,106
16,14814,55953,112,71,107
13,47514,34882,116,70,108
12,47728,46427,109,61,109
5,47774,55066,120,65,105
9,41022,61216,113,79,120
14,41076,78993,109,65,114
8,41431,89635,112,67,111
11,57612,74858,111,75,118
6,54069,84180,110,59,106
10,45426,99336,111,74,105
4,43643,108434,111,63,111
15,38910,121224,111,72,118
18,38903,122500,113,74,111
17,84246,70048,111,66,111
19,117937,31714,110,70,112
