counter,start,storeDLT,storeKfrags,finish
0,2898,7619,112,68,114
7,3188,19117,111,65,111
1,3834,31125,119,77,105
3,3998,38790,109,64,106
2,14310,41427,110,64,113
16,14814,51168,127,63,105
13,47514,40708,116,68,120
12,47728,44005,117,88,104
5,47774,52610,117,71,118
9,41022,70581,117,65,106
14,41076,75875,112,66,113
8,41431,84959,111,63,105
11,57612,73966,111,67,112
6,54069,83068,109,64,113
10,45426,96531,117,65,112
4,43643,106409,113,67,114
15,38910,117178,111,69,115
18,38903,116340,121,67,122
17,84246,68821,112,67,108
19,117937,28700,126,66,106
