counter,start,storeDLT,storeKfrags,finish
0,2861,3925,114,70,123
14,2718,13578,140,83,105
1,2944,20993,118,66,105
4,27958,4287,118,69,103
10,28104,15983,112,70,108
2,28412,23792,121,65,109
6,26088,33191,127,76,105
15,27303,40748,119,63,104
3,25100,49751,112,69,107
7,15945,57629,110,65,124
8,6814,65882,169,70,102
5,10787,75474,119,71,106
11,13961,73989,114,84,104
19,81163,4296,111,66,101
16,77598,13620,113,77,110
13,72342,22191,125,69,106
17,68995,29825,111,70,132
9,63972,39866,112,77,106
18,32181,45694,112,71,109
12,51338,3631,111,70,105
