counter,start,storeDLT,storeKfrags,finish
0,2886,9128,121,74,115
2,2894,19673,121,62,103
16,3250,25678,115,64,111
1,3561,34540,113,66,119
8,32359,24291,111,65,111
7,41985,22649,111,64,105
10,42397,36432,114,67,111
9,41993,42828,115,65,104
5,40184,53708,111,66,107
14,38033,60250,116,68,106
11,36002,71250,114,67,118
15,36302,79284,112,66,110
17,36446,89715,114,71,109
6,33613,101260,113,67,108
4,34357,110212,114,58,102
3,31616,118388,113,67,110
13,32024,128292,114,68,113
12,30320,137229,120,67,111
19,118208,8332,116,61,105
18,52636,17954,112,69,116
