counter,start,storeDLT,storeKfrags,finish
0,2913,8491,110,68,106
9,2310,20321,116,68,127
4,2879,30268,131,64,103
8,3246,40510,116,58,102
1,25296,36731,110,64,105
12,36123,34863,111,66,112
11,36459,46542,117,59,107
15,43996,46176,109,82,101
3,48210,56111,111,67,107
7,40175,65850,108,70,112
5,43415,77131,113,66,110
2,38093,88376,111,97,103
13,30667,97553,110,67,113
10,29128,107920,111,72,106
17,37543,107855,112,74,111
6,37748,119810,116,60,103
18,32514,131406,109,70,105
14,104165,40584,110,66,113
19,107610,51046,114,63,119
16,134957,28305,121,64,105
