counter,start,storeDLT,storeKfrags,finish
0,2913,11851,110,62,101
9,2310,20541,112,62,104
4,2879,36027,111,68,127
8,3246,47593,123,65,102
1,25296,39605,123,60,103
12,36123,41179,109,69,108
11,36459,51766,115,66,114
15,43996,47265,122,65,107
3,48210,60338,117,63,109
7,40175,70301,113,65,113
5,43415,82031,110,67,104
2,38093,93067,110,62,112
13,30667,103537,112,63,109
10,29128,113919,121,62,114
17,37543,107742,111,67,114
6,37748,125064,112,71,109
18,32514,135628,111,64,105
14,104165,45915,141,62,103
19,107610,56785,110,62,104
16,134957,33640,110,61,104
