counter,start,storeDLT,storeKfrags,finish
0,2913,13291,110,65,108
9,2310,21949,109,65,106
4,2879,35486,110,68,109
8,3246,47030,109,102,110
1,25296,39068,112,74,131
12,36123,39629,110,60,102
11,36459,50094,120,67,111
15,43996,49493,111,65,110
3,48210,59783,122,66,103
7,40175,70750,118,65,103
5,43415,81472,111,66,114
2,38093,92388,110,93,104
13,30667,102989,122,67,101
10,29128,112369,129,70,103
17,37543,108861,112,75,113
6,37748,124502,121,61,107
18,32514,134850,114,66,105
14,104165,45362,112,64,105
19,107610,56116,115,65,107
16,134957,32967,112,67,103
