counter,start,storeDLT,storeKfrags,finish
0,2913,9498,121,65,103
9,2310,22710,129,72,109
4,2879,29079,111,69,106
8,3246,42039,117,71,102
1,25296,33355,111,65,112
12,36123,37083,114,68,103
11,36459,47648,111,66,112
15,43996,45392,118,71,105
3,48210,53996,111,64,116
7,40175,67061,112,74,105
5,43415,77576,111,66,116
2,38093,88726,114,71,114
13,30667,99342,111,66,119
10,29128,109701,112,69,107
17,37543,106301,113,65,112
6,37748,120819,113,62,104
18,32514,131853,126,63,103
14,104165,41590,110,65,113
19,107610,52456,111,71,107
16,134957,29394,208,64,104
