counter,start,storeDLT,storeKfrags,finish
0,2913,6262,118,67,112
9,2310,17134,110,66,110
4,2879,32339,109,74,107
8,3246,42691,114,62,110
1,25296,30360,114,65,105
12,36123,33210,114,60,103
11,36459,43550,120,64,104
15,43996,42613,111,63,103
3,48210,52669,122,70,101
7,40175,63288,110,66,103
5,43415,74570,112,64,136
2,38093,84793,115,67,108
13,30667,94546,121,64,103
10,29128,108802,172,63,101
17,37543,105968,111,65,108
6,37748,117575,111,63,109
18,32514,128632,108,67,106
14,104165,38141,112,64,112
19,107610,49784,110,64,108
16,134957,24869,111,69,104
