counter,start,storeDLT,storeKfrags,finish
0,2913,11395,112,67,110
9,2310,23933,111,66,107
4,2879,33852,116,61,103
8,3246,44253,110,60,102
1,25296,36410,110,66,108
12,36123,39094,112,65,106
11,36459,49541,111,75,103
15,43996,48161,172,66,102
3,48210,60776,116,67,104
7,40175,68945,116,68,108
5,43415,79471,128,61,103
2,38093,89608,110,59,106
13,30667,99000,118,63,103
10,29128,111693,111,69,106
17,37543,110750,117,65,102
6,37748,122592,112,61,102
18,32514,133319,109,62,105
14,104165,43695,121,64,105
19,107610,54213,118,64,103
16,134957,31968,111,65,107
