counter,start,storeDLT,storeKfrags,finish
0,2833,5822,120,65,107
8,2785,17441,113,66,116
2,2744,25339,111,78,108
7,3047,31660,117,63,110
4,2916,40653,114,82,104
5,13477,41454,117,59,108
1,22021,43048,111,59,104
16,47236,25702,114,65,112
12,44892,33790,115,64,110
19,43235,40093,120,65,106
6,42207,50130,121,63,125
9,40179,59260,114,61,106
17,40056,67502,115,65,109
10,48092,67136,111,69,115
14,47112,67612,111,66,106
3,30861,75796,110,75,107
13,67625,31305,112,65,105
15,68705,29894,119,69,104
18,57684,20936,112,63,111
11,34688,20529,121,65,102
