counter,start,storeDLT,storeKfrags,finish
0,2833,8054,122,66,106
8,2785,17767,111,72,105
2,2744,27118,111,70,112
7,3047,35104,114,66,112
4,2916,43438,112,68,114
5,13477,45092,115,77,104
1,22021,45399,117,67,105
16,47236,28381,111,71,114
12,44892,35672,114,58,107
19,43235,45549,110,73,112
6,42207,52831,115,69,110
9,40179,61809,113,70,112
17,40056,70075,114,67,124
10,48092,70274,130,76,105
14,47112,69347,117,64,116
3,30861,78159,112,66,112
13,67625,33825,114,65,111
15,68705,32849,119,64,106
18,57684,23836,113,65,113
11,34688,23342,111,89,107
