counter,start,storeDLT,storeKfrags,finish
0,2833,6495,111,65,112
8,2785,16893,115,70,106
2,2744,23683,111,86,109
7,3047,33762,116,62,111
4,2916,41767,132,63,103
5,13477,43765,111,58,106
1,22021,43945,111,63,108
16,47236,26708,118,62,103
12,44892,35569,112,73,103
19,43235,39970,119,73,115
6,42207,53153,114,59,126
9,40179,60131,109,67,110
17,40056,68513,113,68,108
10,48092,68013,114,88,106
14,47112,68337,175,68,104
3,30861,76377,110,60,118
13,67625,31963,119,62,108
15,68705,29999,109,65,132
18,57684,22170,117,70,113
11,34688,21469,110,65,111
