counter,start,storeDLT,storeKfrags,finish
0,2885,7031,110,60,115
3,2675,19762,111,64,105
8,2802,25313,111,63,103
1,13096,29442,110,69,121
2,13630,36597,110,60,102
5,30958,28293,111,68,107
4,30646,37156,118,63,111
12,30126,47190,109,67,116
10,26008,55897,117,63,105
7,37799,47857,113,62,103
9,31595,55312,113,76,113
16,26393,63290,118,63,108
6,61886,36246,130,59,102
14,62142,47347,130,62,105
15,50086,57008,115,83,103
18,67547,33250,109,59,104
17,53462,47406,117,71,112
11,46038,54324,113,66,110
13,44179,64137,116,66,122
19,2878,5560,114,64,103
