counter,start,storeDLT,storeKfrags,finish
0,2885,4430,113,65,106
3,2675,15035,110,59,113
8,2802,23110,117,60,106
1,13096,24552,109,58,103
2,13630,32511,115,64,102
5,30958,25055,110,64,107
4,30646,34768,119,74,102
12,30126,43644,121,65,104
10,26008,52994,133,62,106
7,37799,47418,126,67,110
9,31595,53294,117,66,103
16,26393,62841,111,62,103
6,61886,35303,114,64,110
14,62142,46785,118,63,106
15,50086,56120,118,68,107
18,67547,33054,112,66,109
17,53462,43294,114,62,120
11,46038,53645,113,76,104
13,44179,61356,115,68,117
19,2878,5007,110,74,108
