counter,start,storeDLT,storeKfrags,finish
0,2885,10848,130,72,108
3,2675,21379,111,66,104
8,2802,29840,120,66,102
1,13096,31230,112,66,106
2,13630,41038,112,76,108
5,30958,33180,113,65,108
4,30646,41529,169,60,102
12,30126,50746,121,61,103
10,26008,60335,118,61,106
7,37799,50332,112,63,106
9,31595,60750,114,64,114
16,26393,68884,109,60,102
6,61886,42523,110,66,107
14,62142,51908,110,63,107
15,50086,61128,111,66,106
18,67547,40474,116,63,106
17,53462,49743,109,60,105
11,46038,56881,116,64,102
13,44179,68584,109,67,103
19,2878,10755,110,69,108
