counter,start,storeDLT,storeKfrags,finish
0,6820,7698,109,70,106
5,6038,13071,115,83,107
7,7233,18337,118,72,126
10,7566,24197,115,66,108
14,4066,27770,114,72,106
6,3757,33199,116,69,108
1,5128,36913,110,62,114
13,28241,20779,124,72,120
8,40822,14098,110,453,103
18,29995,19909,112,61,104
2,38831,25714,117,73,112
4,28031,33288,110,64,107
3,37707,36726,169,91,123
11,26807,33171,110,63,113
16,27046,41941,125,64,110
15,13176,46984,110,66,103
12,18766,73452,110,86,165
19,66667,9795,384,316,275
17,58515,16222,116,87,149
9,146027,7313,380,173,536
