counter,start,storeDLT,storeKfrags,finish
0,6820,9832,116,63,126
5,6038,14080,115,75,105
7,7233,21453,108,68,108
10,7566,24418,111,68,382
14,4066,29658,112,64,116
6,3757,32976,126,61,105
1,5128,40609,122,66,118
13,28241,22254,120,61,105
8,40822,15519,177,70,106
18,29995,20760,112,76,124
2,38831,21863,113,66,114
4,28031,30943,125,64,109
3,37707,37624,157,65,106
11,26807,34096,119,100,114
16,27046,42744,109,63,103
15,13176,44286,108,63,103
12,18766,73773,134,183,167
19,66667,9781,386,295,309
17,58515,15930,116,69,127
9,146027,9891,149,65,135
