counter,start,storeDLT,storeKfrags,finish
0,6820,4150,109,263,149
5,6038,11728,124,67,120
7,7233,16668,121,69,114
10,7566,22340,122,68,106
14,4066,26191,113,69,118
6,3757,32869,110,74,110
1,5128,38717,112,66,125
13,28241,21587,214,104,143
8,40822,13450,122,79,106
18,29995,16900,120,98,110
2,38831,24323,111,63,111
4,28031,29177,131,75,179
3,37707,35063,247,805,764
11,26807,32033,109,77,119
16,27046,37376,112,68,174
15,13176,43577,119,62,105
12,18766,51300,115,76,108
19,66667,9665,492,281,330
17,58515,15561,115,88,105
9,146027,7015,505,285,599
