counter,start,storeDLT,storeKfrags,finish
0,6820,3848,110,61,106
5,6038,11270,112,115,103
7,7233,16881,113,66,107
10,7566,22121,115,66,108
14,4066,26309,113,69,103
6,3757,31613,110,66,117
1,5128,38607,123,65,102
13,28241,18809,136,105,144
8,40822,14158,114,399,106
18,29995,17349,115,391,134
2,38831,24263,110,64,101
4,28031,28950,122,73,116
3,37707,34821,444,848,766
11,26807,31456,110,75,110
16,27046,39108,109,65,105
15,13176,43798,113,65,109
12,18766,50509,110,60,108
19,66667,9108,153,219,1115
17,58515,16078,192,112,124
9,146027,5957,879,636,229
