counter,start,storeDLT,storeKfrags,finish
0,2430,3838,112,63,103
5,2442,5550,171,72,105
16,2378,7584,120,69,110
1,2424,9599,116,66,110
3,2507,12250,111,64,102
2,4581,9484,120,72,104
4,9760,4060,119,67,106
15,5442,5132,114,68,109
13,4657,6665,110,72,110
7,3983,6271,113,61,102
6,3979,3411,119,65,103
11,2607,4194,111,61,103
9,2362,6660,114,64,110
17,3817,3427,111,75,110
10,2702,6470,192,62,103
19,2395,6645,112,62,114
14,6232,4562,118,71,103
8,2743,2927,114,66,104
12,2460,3523,110,64,109
18,2451,2845,111,73,120
