counter,start,storeDLT,storeKfrags,finish
0,2817,3832,118,63,103
3,3185,13573,110,69,106
1,3557,20803,111,62,104
6,2971,33530,113,67,103
2,11945,30492,111,58,104
14,35042,16003,116,70,111
15,38401,25692,113,68,132
7,31606,32293,122,66,102
9,32920,41014,116,69,106
8,36329,42405,111,65,102
5,34330,50529,111,63,106
10,33654,60263,108,60,102
11,31654,67056,113,62,104
16,30803,74550,112,65,109
4,28089,84481,111,66,107
12,20108,92109,109,70,110
18,49141,57756,118,71,104
13,81849,11581,117,59,103
19,67789,20443,130,70,113
17,54365,26406,127,64,104
