counter,start,storeDLT,storeKfrags,finish
0,2817,7655,112,66,112
3,3185,15423,111,61,114
1,3557,24492,114,69,123
6,2971,30841,112,63,105
2,11945,36145,113,63,113
14,35042,19060,114,65,119
15,38401,26259,110,64,112
7,31606,36180,116,66,122
9,32920,41915,123,67,105
8,36329,41741,130,66,107
5,34330,51742,122,69,105
10,33654,57826,185,99,118
11,31654,69401,173,64,102
16,30803,75895,111,67,103
4,28089,86709,128,68,103
12,20108,94938,110,68,107
18,49141,58983,114,65,107
13,81849,14622,119,71,122
19,67789,23660,111,65,113
17,54365,29033,109,70,108
