counter,start,storeDLT,storeKfrags,finish
0,2817,9772,111,75,106
3,3185,16078,137,59,103
1,3557,23943,112,64,108
6,2971,32722,114,64,102
2,11945,34907,119,65,108
14,35042,18841,111,73,119
15,38401,29041,112,69,108
7,31606,36292,113,88,118
9,32920,41796,112,79,115
8,36329,42966,111,82,107
5,34330,52196,114,69,113
10,33654,62276,111,76,102
11,31654,69970,113,70,103
16,30803,81714,117,69,110
4,28089,88492,111,65,106
12,20108,95160,111,74,109
18,49141,62833,120,72,106
13,81849,15864,148,82,125
19,67789,23416,113,65,109
17,54365,30877,117,67,102
