counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,2360,7,10,13,5
9,1172,2204,31,29,78,9
2,2653,2539,13,15,94,23
13,2489,2703,45,12,29,6
15,2292,4378,8,9,15,5
4,2034,7417,6,11,11,6
1,2066,8157,6,9,14,20
19,6600,3160,14,11,55,10
3,8758,3456,14,21,21,25
10,7903,3797,7,9,11,10
5,4944,6367,26,10,82,8
7,6480,6768,6,9,9,4
11,5164,3158,7,16,29,9
16,1254,2129,7,9,9,12
18,1149,3127,7,12,15,6
14,3411,1655,6,10,11,11
8,3441,4498,6,5,8,5
12,3471,2393,6,14,23,6
17,1150,2360,14,26,53,18
