counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,1664,7,12,23,15
9,1172,2108,7,18,65,10
2,2653,2813,8,37,31,17
13,2489,4400,6,6,10,7
15,2292,5572,7,7,23,13
4,2034,6727,12,8,11,4
1,2066,8098,8,40,26,14
19,6600,4514,8,19,14,6
3,8758,3555,15,34,26,12
10,7903,4138,11,33,31,8
7,6480,6657,13,11,21,7
5,4944,7190,6,7,11,4
11,5164,1775,8,9,11,6
16,1254,2976,12,11,17,7
18,1149,5058,10,9,27,41
14,3411,2101,6,9,22,4
8,3441,5013,13,9,11,9
12,3471,1712,8,18,16,10
17,1150,2029,13,30,26,8
