counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,1739,8,25,12,8
9,1172,2709,5,9,17,10
2,2653,3189,6,5,24,10
13,2489,3957,10,9,8,8
15,2292,4980,11,7,16,4
4,2034,7850,12,10,18,27
1,2066,8060,15,12,57,15
19,6600,3925,9,10,11,5
3,8758,2182,6,13,28,18
10,7903,4563,5,14,12,6
7,6480,4606,18,10,14,30
5,4944,7094,7,11,18,11
11,5164,3133,6,7,13,14
16,1254,2801,6,11,89,15
18,1149,4765,5,6,16,5
14,3411,3566,17,12,14,6
8,3441,4903,9,12,17,11
12,3471,1459,7,10,34,26
17,1150,1628,10,9,11,14
