counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,1736,14,16,14,6
9,1172,2856,6,10,14,23
2,2653,1801,7,8,20,10
13,2489,4108,6,7,16,4
15,2292,6559,15,8,12,9
4,2034,7112,6,4,28,7
1,2066,8229,9,13,19,16
19,6600,4145,15,9,20,8
3,8758,1999,11,10,22,10
10,7903,3388,8,12,31,19
7,6480,4769,19,25,17,7
5,4944,6347,12,23,37,6
11,5164,3210,7,10,12,6
16,1254,4397,16,15,37,11
18,1149,4308,8,17,16,9
14,3411,1608,6,21,11,10
8,3441,2759,7,18,19,5
12,3471,2670,6,7,10,4
17,1150,1775,14,14,11,58
