counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,2437,11,8,68,20
9,1172,2304,8,11,19,10
2,2653,2048,5,5,8,5
13,2489,4043,7,6,12,9
15,2292,5590,7,11,17,13
4,2034,7838,10,13,14,12
1,2066,8713,10,18,8,9
19,6600,3510,6,8,21,18
3,8758,2157,6,7,19,25
7,6480,4637,17,23,40,38
10,7903,4838,14,12,37,10
5,4944,6602,6,12,13,8
11,5164,2622,25,21,54,27
16,1254,2298,30,77,36,13
18,1149,3470,7,12,18,11
14,3411,2659,18,8,21,9
8,3441,2567,13,9,16,4
12,3471,2296,9,15,21,10
17,1150,2575,13,8,8,4
