counter,start,storeDLT,storeKfrags,finish
6,1444,1668,63,40,93,10
0,1307,1570,12,18,10,9
9,1172,2839,6,12,29,10
2,2653,1265,6,11,16,9
13,2489,5269,10,12,20,22
15,2292,6525,6,12,19,19
4,2034,6664,8,17,21,10
1,2066,8230,16,14,17,8
19,6600,4434,6,21,21,11
3,8758,1604,14,14,12,15
10,7903,2754,12,20,22,7
7,6480,6429,7,9,57,27
5,4944,7769,8,9,10,7
11,5164,3376,5,7,10,4
16,1254,3552,6,8,10,4
18,1149,4159,8,15,16,6
14,3411,1537,9,18,17,22
8,3441,2713,10,15,23,18
12,3471,1799,5,6,8,5
17,1150,3446,5,7,9,9
